date,09:30:00,10:30:00,11:30:00,12:30:00,13:30:00,14:30:00,15:30:00,09:30:00,10:30:00,11:30:00,12:30:00,13:30:00,14:30:00,15:30:00,09:30:00,10:30:00,11:30:00,12:30:00,13:30:00,14:30:00,15:30:00,09:30:00,10:30:00,11:30:00,12:30:00,13:30:00,14:30:00,15:30:00,09:30:00,10:30:00,11:30:00,12:30:00,13:30:00,14:30:00,15:30:00,targets
2020-04-14,4.015454196999997,6.67593985900001,5.9044979189999935,7.457272079000006,7.909257933000021,8.713238898000014,8.426519643999995,4.015454196999997,6.67593985900001,5.9044979189999935,7.457272079000006,7.909257933000021,8.713238898000014,8.426519643999995,5.261629636999999,5.058878871000019,5.395148434000021,5.627570044000009,6.0429618569999946,7.111112235000007,6.705610702000001,8.426519643999995,8.149591767999993,10.60238152300002,8.485861330999995,8.416629362000009,8.751909897000019,9.227632427000003,12.67934059000001,11.462835994000017,9.643024240000017,9.900171553000007,9.989184085000005,9.682585364999994,10.503478711000014,1
2020-04-15,-3.32313450700002,-3.525885273,-3.189615709999998,-2.9571941000000095,-2.5418022870000243,-1.4736519090000115,-1.8791534420000175,-3.32313450700002,-3.525885273,-3.189615709999998,-2.9571941000000095,-2.5418022870000243,-1.4736519090000115,-1.8791534420000175,-0.15824450000002344,-0.43517237600002545,2.0176173790000007,-0.09890281300002357,-0.16813478200000986,0.16714575299999979,0.6428682829999843,4.094576445999991,2.8780718499999978,1.058260095999998,1.315407408999988,1.4044199409999862,1.0978212209999754,1.918714566999995,1.463761627999986,2.789059318999989,3.382476194999981,3.461598444999993,2.81873016199998,2.057178503999978,1.6912380969999958,0
2020-04-16,2.175861879999985,1.8989340039999831,4.351723759000009,2.235203566999985,2.1659715979999987,2.5012521330000084,2.976974662999993,2.175861879999985,1.8989340039999831,4.351723759000009,2.235203566999985,2.1659715979999987,2.5012521330000084,2.976974662999993,6.428682825999999,5.212178230000006,3.3923664760000065,3.6495137889999967,3.738526320999995,3.431927600999984,4.252820947000004,3.7978680079999947,5.123165698999998,5.71658257499999,5.795704825000001,5.152836541999989,4.391284883999987,4.025344477000004,1.1472726270000067,-1.0335343929999965,-5.108330276999993,-4.597596151999994,-3.189615709999998,-2.107124424999995,-3.1906047379999904,1
2020-04-17,2.2450938480000104,1.0285892520000175,-0.7912225019999823,-0.5340751889999922,-0.44506265699999403,-0.7516613770000049,0.06923196900001471,2.2450938480000104,1.0285892520000175,-0.7912225019999823,-0.5340751889999922,-0.44506265699999403,-0.7516613770000049,0.06923196900001471,-0.38572096999999417,0.9395767210000088,1.5329935970000008,1.6121158470000125,0.9692475639999998,0.20769590599999788,-0.15824450099998444,-3.036316350999982,-5.217123370999985,-9.291919254999982,-8.781185129999983,-7.373204687999987,-6.290713402999984,-7.374193715999979,-4.480297415999985,-4.272601508999998,-4.005563914999982,-3.718745757999983,-2.957194099999981,-2.4231189120000067,-1.9978368170000067,0
2020-04-20,-1.8494825980000087,-0.5241849070000058,0.06923196899998629,0.148354218999998,-0.49451406400001474,-1.2560657220000166,-1.622006128999999,-1.8494825980000087,-0.5241849070000058,0.06923196899998629,0.148354218999998,-0.49451406400001474,-1.2560657220000166,-1.622006128999999,-4.500077978999997,-6.680884999,-10.755680882999997,-10.244946757999998,-8.836966316000002,-7.754475030999998,-8.837955343999994,-5.944059043999999,-5.736363137000012,-5.4693255429999965,-5.1825073859999975,-4.420955727999996,-3.8868805400000213,-3.4615984450000212,-3.313244225999995,-1.5725547220000067,-1.2580437780000011,-1.4044199410000147,-3.6099526640000192,-3.590172101999997,-4.084686164999994,1
2020-04-21,-2.2648744119999833,-4.445681431999986,-8.520477315999983,-8.009743190999984,-6.601762748999988,-5.519271463999985,-6.60275177699998,-2.2648744119999833,-4.445681431999986,-8.520477315999983,-8.009743190999984,-6.601762748999988,-5.519271463999985,-6.60275177699998,-3.708855476999986,-3.5011595699999987,-3.234121975999983,-2.947303818999984,-2.185752160999982,-1.6516769730000078,-1.2263948780000078,-1.0780406589999814,0.6626488450000068,0.9771597890000123,0.8307836259999988,-1.3747490970000058,-1.3549685349999834,-1.8494825979999803,-1.8791534419999891,-2.01761737999999,-1.8890437229999861,-1.157162908999993,-1.137382346999999,-0.138463938000001,0.5896585689999938,1
2020-04-22,3.881935399000014,4.089631306000001,4.356668900000017,4.643487057000016,5.405038715000018,5.939113902999992,6.364395997999992,3.881935399000014,4.089631306000001,4.356668900000017,4.643487057000016,5.405038715000018,5.939113902999992,6.364395997999992,6.512750217000018,8.253439721000007,8.567950665000012,8.421574501999999,6.216041778999994,6.235822341000016,5.7413082780000195,5.711637434000011,5.57317349600001,5.701747153000014,6.433627967000007,6.453408529000001,7.452326937999999,8.180449444999994,10.785351726000016,10.577655820000018,10.824912850999993,10.112812600000012,9.647969380000006,9.736883008999996,9.954568099,1
2020-04-23,0.712100251999999,2.452789755999987,2.7673006999999927,2.620924536999979,0.4153918139999746,0.43517237599999703,-0.059341686999999865,0.712100251999999,2.452789755999987,2.7673006999999927,2.620924536999979,0.4153918139999746,0.43517237599999703,-0.059341686999999865,-0.08901253100000872,-0.22747646900000973,-0.09890281200000572,0.6329780019999873,0.6527585639999813,1.6516769729999794,2.379799479999974,4.984701760999997,4.777005854999999,5.024262885999974,4.312162634999993,3.847319414999987,3.9362330439999766,4.15391813399998,6.102303544999984,2.98686494399999,2.1363007549999793,1.1274920649999842,2.047288223999999,2.4330091929999753,1.8099214729999744,1
2020-04-24,0.4055015320000166,0.2670375940000156,0.3956112510000196,1.1274920650000126,1.1472726270000067,2.1461910360000047,2.8743135429999995,0.4055015320000166,0.2670375940000156,0.3956112510000196,1.1274920650000126,1.1472726270000067,2.1461910360000047,2.8743135429999995,5.479215824000022,5.271519918000024,5.518776948999999,4.806676698000018,4.341833478000012,4.430747107000002,4.648432197000005,6.596817608000009,3.4813790070000152,2.6308148180000046,1.6220061280000095,2.5418022870000243,2.9275232560000006,2.3044355359999997,5.607789481000026,7.148695303000011,7.081441390000009,7.664967985000004,7.674858267000019,7.694638829000013,9.000155957000004,1
2020-04-27,2.106629910999999,1.898934005000001,2.1461910359999763,1.434090784999995,0.9692475649999892,1.0581611939999789,1.2758462839999822,2.106629910999999,1.898934005000001,2.1461910359999763,1.434090784999995,0.9692475649999892,1.0581611939999789,1.2758462839999822,3.224231694999986,0.10879309399999215,-0.7417710950000185,-1.7505797850000135,-0.8307836259999988,-0.44506265700002245,-1.0681503770000234,2.235203568000003,3.776109389999988,3.708855476999986,4.292382071999981,4.302272353999996,4.32205291599999,5.627570043999981,5.8748270760000025,5.637460324999978,4.895689229999988,3.600062382999994,4.163610609999978,4.114357009000003,4.781950994999988,0
2020-04-28,1.8395923169999833,-1.2758462840000107,-2.1264104730000213,-3.1352191630000164,-2.2154230040000016,-1.8297020350000253,-2.452789755000026,1.8395923169999833,-1.2758462840000107,-2.1264104730000213,-3.1352191630000164,-2.2154230040000016,-1.8297020350000253,-2.452789755000026,0.85056419,2.391470011999985,2.324216098999983,2.907742693999978,2.917632975999993,2.937413537999987,4.242930665999978,4.490187698,4.252820946999975,3.511049851999985,2.215423004999991,2.778971231999975,2.7297176309999998,3.3973116169999855,-0.8802350330000195,0.029670843999980434,-1.0186989710000205,-2.6604856620000135,-3.2192865530000176,-2.35883208300001,-2.2055327230000046,1
2020-04-29,4.65832247900002,6.199228301000005,6.131974388000003,6.715500982999998,6.725391265000013,6.745171827000007,8.050688954999998,4.65832247900002,6.199228301000005,6.131974388000003,6.715500982999998,6.725391265000013,6.745171827000007,8.050688954999998,8.29794598700002,8.060579235999995,7.318808141000005,6.023181294000011,6.586729520999995,6.53747592000002,7.205069906000006,2.9275232560000006,3.8374291330000005,2.7890593179999996,1.1472726270000067,0.5884717360000025,1.44892620600001,1.6022255660000155,-0.029670843999980434,1.780250628999994,1.9088242850000086,2.2431157919999976,1.197218547999995,1.8840985820000071,3.2143414129999996,1
2020-04-30,1.038479534000004,0.8011127829999793,0.05934168799998929,-1.2362851590000048,-0.6727369320000207,-0.721990532999996,-0.05439654700001029,1.038479534000004,0.8011127829999793,0.05934168799998929,-1.2362851590000048,-0.6727369320000207,-0.721990532999996,-0.05439654700001029,-4.331943197000015,-3.4220373200000154,-4.470407135000016,-6.112193826000009,-6.6709947170000135,-5.810540247000006,-5.657240887,-7.289137296999996,-5.479215824000022,-5.350642168000007,-5.016350661000018,-6.062247905000021,-5.375367871000009,-4.045125040000016,-1.5329935970000008,-0.6280328610000083,0.01978056299998343,0.148354218999998,0.38572096999999417,1.038479534000004,-0.43517237599999703,1
2020-05-01,-4.925360073000007,-4.015454196000007,-5.063824011000008,-6.705610702000001,-7.2644115930000055,-6.403957122999998,-6.250657762999992,-4.925360073000007,-4.015454196000007,-5.063824011000008,-6.705610702000001,-7.2644115930000055,-6.403957122999998,-6.250657762999992,-7.882554172999988,-6.072632700000014,-5.944059043999999,-5.60976753700001,-6.655664781000013,-5.968784747000001,-4.638541916000008,-2.126410472999993,-1.2214497370000004,-0.5736363130000086,-0.44506265699999403,-0.20769590599999788,0.4450626580000119,-1.028589251999989,-0.24725703100000374,-0.07912225000001172,0.553855752000004,0.6626488459999962,0.9296864400000118,0.712100251999999,0.6923196889999872,1
2020-05-04,-1.058260095999998,0.7516613769999765,0.8802350329999911,1.21452653999998,0.16862929599997756,0.8555093299999896,2.185752160999982,-1.058260095999998,0.7516613769999765,0.8802350329999911,1.21452653999998,0.16862929599997756,0.8555093299999896,2.185752160999982,4.697883603999998,5.60284433999999,6.250657763999982,6.379231419999996,6.616598170999993,7.269356735000002,5.795704825000001,6.577037045999987,6.745171826999979,7.3781498289999945,7.486942922999987,7.753980517000002,7.5363943289999895,7.516613765999978,9.059497644999993,8.733118362999988,8.683666956999986,9.593572832999996,9.662804801999982,9.108949050999996,9.06938792599999,1
2020-05-05,1.9582756920000008,2.8632364279999933,3.511049851999985,3.6396235079999997,3.876990258999996,4.529748823000006,3.0560969130000046,1.9582756920000008,2.8632364279999933,3.511049851999985,3.6396235079999997,3.876990258999996,4.529748823000006,3.0560969130000046,3.83742913399999,4.005563914999982,4.638541916999998,4.74733501099999,5.0143726050000055,4.796786416999993,4.777005853999981,6.319889732999997,5.993510450999992,5.944059044999989,6.853964920999999,6.923196889999986,6.369341138999999,6.329780013999994,8.10014036199999,8.62630332499998,8.466080769000001,9.06938792599999,8.693557237999983,8.475971049999998,8.851801738000006,1
2020-05-06,1.315407408999988,1.48354218999998,2.116520191999996,2.225313285999988,2.4923508800000036,2.274764691999991,2.254984128999979,1.315407408999988,1.48354218999998,2.116520191999996,2.225313285999988,2.4923508800000036,2.274764691999991,2.254984128999979,3.7978680079999947,3.47148872599999,3.422037319999987,4.331943195999997,4.401175164999984,3.8473194139999976,3.8077582889999917,5.578118636999989,6.104281599999979,5.944059043999999,6.5473662009999885,6.171535512999981,5.953949324999996,6.329780013000004,5.439654698999988,7.437491515999994,7.934082537999984,8.367177954999988,9.061970215000002,8.980375393999992,9.316644956999994,1
2020-05-07,2.6110342560000106,2.2846549740000057,2.235203568000003,3.1451094440000134,3.2143414129999996,2.6604856620000135,2.6209245370000076,2.6110342560000106,2.2846549740000057,2.235203568000003,3.1451094440000134,3.2143414129999996,2.6604856620000135,2.6209245370000076,4.391284885000005,4.917447847999995,4.757225292000015,5.360532449000004,4.984701760999997,4.767115573000012,5.14294626100002,4.252820947000004,6.25065776400001,6.747248786,7.180344203000004,7.875136463000018,7.793541642000008,8.12981120500001,8.169372330000016,7.299027577999993,8.169372330000016,8.218823737000008,6.9528677339999945,7.121002516000004,5.82537566900001,0
