Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,targets
1993-02-01,0.18171899999999752,0.18171899999999752,0.23621799999999737,0.5087859999999971,0.6177959999999985,0.5996359999999967,0.5996359999999967,0.41793899999999695,0.454267999999999,0.5814559999999993,0.38157899999999856,-0.2725670000000022,-0.29073100000000096,-0.3089080000000024,-0.21805000000000163,0
1993-02-02,0.05449899999999985,0.05449899999999985,0.32706699999999955,0.43607700000000094,0.4179169999999992,0.4179169999999992,0.23621999999999943,0.2725490000000015,0.3997370000000018,0.19986000000000104,-0.45428599999999975,-0.4724499999999985,-0.4906269999999999,-0.39976899999999915,-0.30891799999999847,1
1993-02-03,0.2725679999999997,0.2725679999999997,0.3815780000000011,0.36341799999999935,0.36341799999999935,0.18172099999999958,0.21805000000000163,0.34523800000000193,0.14536100000000118,-0.5087849999999996,-0.5269489999999983,-0.5451259999999998,-0.454267999999999,-0.3634169999999983,-0.3815819999999981,1
1993-02-04,0.10901000000000138,0.10901000000000138,0.09084999999999965,0.09084999999999965,-0.09084700000000012,-0.05451799999999807,0.07267000000000223,-0.12720699999999852,-0.7813529999999993,-0.799516999999998,-0.8176939999999995,-0.7268359999999987,-0.635984999999998,-0.6541499999999978,-0.32706699999999955,0
1993-02-05,-0.01816000000000173,-0.01816000000000173,-0.01816000000000173,-0.1998570000000015,-0.16352799999999945,-0.03633999999999915,-0.2362169999999999,-0.8903630000000007,-0.9085269999999994,-0.9267040000000009,-0.8358460000000001,-0.7449949999999994,-0.7631599999999992,-0.43607700000000094,-0.3815780000000011,0
1993-02-08,0.0,0.0,-0.18169699999999978,-0.14536799999999772,-0.01817999999999742,-0.21805699999999817,-0.872202999999999,-0.8903669999999977,-0.9085439999999991,-0.8176859999999984,-0.7268349999999977,-0.7449999999999974,-0.4179169999999992,-0.36341799999999935,-0.327064,0
1993-02-09,-0.18169699999999978,-0.18169699999999978,-0.14536799999999772,-0.01817999999999742,-0.21805699999999817,-0.872202999999999,-0.8903669999999977,-0.9085439999999991,-0.8176859999999984,-0.7268349999999977,-0.7449999999999974,-0.4179169999999992,-0.36341799999999935,-0.327064,-0.3997569999999975,1
1993-02-10,0.036329000000002054,0.036329000000002054,0.16351700000000235,-0.036359999999998394,-0.6905059999999992,-0.7086699999999979,-0.7268469999999994,-0.6359889999999986,-0.5451379999999979,-0.5633029999999977,-0.23621999999999943,-0.18172099999999958,-0.14536700000000025,-0.2180599999999977,0.16351700000000235,1
1993-02-11,0.1271880000000003,0.1271880000000003,-0.07268900000000045,-0.7268350000000012,-0.744999,-0.7631760000000014,-0.6723180000000006,-0.581467,-0.5996319999999997,-0.2725490000000015,-0.21805000000000163,-0.1816960000000023,-0.25438899999999975,0.1271880000000003,0.23621400000000037,1
1993-02-12,-0.19987700000000075,-0.19987700000000075,-0.8540230000000015,-0.8721870000000003,-0.8903640000000017,-0.7995060000000009,-0.7086550000000003,-0.72682,-0.3997370000000018,-0.34523800000000193,-0.3088840000000026,-0.38157700000000006,0.0,0.10902600000000007,-0.03633300000000261,1
1993-02-16,-0.6541460000000008,-0.6541460000000008,-0.6723099999999995,-0.690487000000001,-0.5996290000000002,-0.5087779999999995,-0.5269429999999993,-0.19986000000000104,-0.14536100000000118,-0.10900700000000185,-0.1816999999999993,0.19987700000000075,0.3089030000000008,0.16354399999999814,0.09085800000000077,1
1993-02-17,-0.018163999999998737,-0.018163999999998737,-0.03634100000000018,0.05451700000000059,0.14536800000000127,0.1272030000000015,0.45428599999999975,0.5087849999999996,0.5451389999999989,0.4724460000000015,0.8540230000000015,0.9630490000000016,0.8176899999999989,0.7450040000000016,1.3264630000000004,1
1993-02-18,-0.018177000000001442,-0.018177000000001442,0.07268099999999933,0.163532,0.14536700000000025,0.4724499999999985,0.5269489999999983,0.5633029999999977,0.4906100000000002,0.8721870000000003,0.9812130000000003,0.8358539999999977,0.7631680000000003,1.3446269999999991,1.2537780000000005,1
1993-02-19,0.09085800000000077,0.09085800000000077,0.18170900000000145,0.1635440000000017,0.4906269999999999,0.5451259999999998,0.5814799999999991,0.5087870000000017,0.8903640000000017,0.9993900000000018,0.8540309999999991,0.7813450000000017,1.3628040000000006,1.271955000000002,1.326473,1
