Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,targets
1998-01-21,-0.5757030000000043,-0.5757030000000043,-0.9656640000000039,-1.0770760000000053,-0.8913879999999992,-0.3528829999999985,0.18571399999999727,0.35280600000000106,0.2507090000000005,1.309227,1.6899409999999975,1.4299120000000016,1.4392119999999977,1.9592049999999972,1.7641939999999963,2.5812719999999985,2.5812719999999985,2.8970449999999985,2.8691479999999956,3.119807999999999,3.454115999999999,2.9805939999999964,3.249880999999995,3.231314999999995,3.0827099999999987,3.491287,3.769827999999997,4.029857,4.1041370000000015,4.336238000000002,1
1998-01-22,-0.38996099999999956,-0.38996099999999956,-0.501373000000001,-0.3156849999999949,0.2228200000000058,0.7614170000000016,0.9285090000000054,0.8264120000000048,1.8849300000000042,2.2656440000000018,2.005615000000006,2.014915000000002,2.5349080000000015,2.3398970000000006,3.1569750000000028,3.1569750000000028,3.472748000000003,3.444851,3.6955110000000033,4.029819000000003,3.5562970000000007,3.825583999999999,3.8070179999999993,3.658413000000003,4.066990000000004,4.345531000000001,4.605560000000004,4.679840000000006,4.911941000000006,4.568394000000005,1
1998-01-23,-0.1114120000000014,-0.1114120000000014,0.07427600000000467,0.6127810000000053,1.1513780000000011,1.318470000000005,1.2163730000000044,2.2748910000000038,2.6556050000000013,2.3955760000000055,2.4048760000000016,2.924869000000001,2.729858,3.5469360000000023,3.5469360000000023,3.8627090000000024,3.8348119999999994,4.085472000000003,4.419780000000003,3.9462580000000003,4.215544999999999,4.196978999999999,4.048374000000003,4.456951000000004,4.735492000000001,4.995521000000004,5.069801000000005,5.301902000000005,4.9583550000000045,4.512638000000003,1
1998-01-26,0.18568800000000607,0.18568800000000607,0.7241930000000067,1.2627900000000025,1.4298820000000063,1.3277850000000058,2.386303000000005,2.7670170000000027,2.506988000000007,2.516288000000003,3.0362810000000025,2.8412700000000015,3.6583480000000037,3.6583480000000037,3.974121000000004,3.946224000000001,4.196884000000004,4.531192000000004,4.057670000000002,4.326957,4.308391,4.159786000000004,4.568363000000005,4.846904000000002,5.106933000000005,5.181213000000007,5.413314000000007,5.069767000000006,4.624050000000004,5.366867000000006,1
1998-01-27,0.5385050000000007,0.5385050000000007,1.0771019999999965,1.2441940000000002,1.1420969999999997,2.200614999999999,2.5813289999999967,2.321300000000001,2.330599999999997,2.8505929999999964,2.6555819999999954,3.4726599999999976,3.4726599999999976,3.7884329999999977,3.7605359999999948,4.011195999999998,4.345503999999998,3.8719819999999956,4.141268999999994,4.122702999999994,3.974097999999998,4.382674999999999,4.661215999999996,4.921244999999999,4.995525000000001,5.227626000000001,4.884079,4.438361999999998,5.181179,5.088358999999997,1
1998-01-28,0.5385969999999958,0.5385969999999958,0.7056889999999996,0.603591999999999,1.6621099999999984,2.042823999999996,1.7827950000000001,1.7920949999999962,2.3120879999999957,2.1170769999999948,2.934154999999997,2.934154999999997,3.249927999999997,3.222030999999994,3.4726909999999975,3.8069989999999976,3.333476999999995,3.6027639999999934,3.5841979999999936,3.4355929999999972,3.8441699999999983,4.122710999999995,4.382739999999998,4.45702,4.689121,4.345573999999999,3.8998569999999972,4.6426739999999995,4.549853999999996,5.051257999999997,1
1998-01-29,0.1670920000000038,0.1670920000000038,0.06499500000000324,1.1235130000000026,1.5042270000000002,1.2441980000000044,1.2534980000000004,1.773491,1.578479999999999,2.395558000000001,2.395558000000001,2.7113310000000013,2.6834339999999983,2.9340940000000018,3.268402000000002,2.794879999999999,3.0641669999999976,3.045600999999998,2.8969960000000015,3.3055730000000025,3.5841139999999996,3.8441430000000025,3.918423000000004,4.150524000000004,3.8069770000000034,3.3612600000000015,4.104077000000004,4.0112570000000005,4.512661000000001,4.679763999999999,1
1998-01-30,-0.10209700000000055,-0.10209700000000055,0.9564209999999989,1.3371349999999964,1.0771060000000006,1.0864059999999967,1.6063989999999961,1.4113879999999952,2.2284659999999974,2.2284659999999974,2.5442389999999975,2.5163419999999945,2.767001999999998,3.101309999999998,2.6277879999999953,2.897074999999994,2.878508999999994,2.7299039999999977,3.1384809999999987,3.417021999999996,3.6770509999999987,3.7513310000000004,3.9834320000000005,3.6398849999999996,3.1941679999999977,3.936985,3.8441649999999967,4.345568999999998,4.512671999999995,4.447680999999996,1
1998-02-02,1.0585179999999994,1.0585179999999994,1.439231999999997,1.1792030000000011,1.1885029999999972,1.7084959999999967,1.5134849999999958,2.330562999999998,2.330562999999998,2.646335999999998,2.618438999999995,2.8690989999999985,3.2034069999999986,2.729884999999996,2.9991719999999944,2.9806059999999945,2.832000999999998,3.2405779999999993,3.5191189999999963,3.7791479999999993,3.853428000000001,4.085529000000001,3.741982,3.2962649999999982,4.0390820000000005,3.9462619999999973,4.447665999999998,4.6147689999999955,4.549777999999996,4.113406999999995,1
1998-02-03,0.38071399999999755,0.38071399999999755,0.12068500000000171,0.1299849999999978,0.6499779999999973,0.45496699999999635,1.2720449999999985,1.2720449999999985,1.5878179999999986,1.5599209999999957,1.810580999999999,2.144888999999999,1.6713669999999965,1.940653999999995,1.9220879999999951,1.7734829999999988,2.18206,2.460600999999997,2.72063,2.7949100000000016,3.0270110000000017,2.6834640000000007,2.237746999999999,2.980564000000001,2.887743999999998,3.3891479999999987,3.556250999999996,3.491259999999997,3.0548889999999957,3.834854,1
