date,09:30:00,10:30:00,11:30:00,12:30:00,13:30:00,14:30:00,15:30:00,09:30:00,10:30:00,11:30:00,12:30:00,13:30:00,14:30:00,15:30:00,09:30:00,10:30:00,11:30:00,12:30:00,13:30:00,14:30:00,15:30:00,09:30:00,10:30:00,11:30:00,12:30:00,13:30:00,14:30:00,15:30:00,09:30:00,10:30:00,11:30:00,12:30:00,13:30:00,14:30:00,15:30:00,targets
2020-04-15,-4.954824997999992,-6.468263761999992,-6.265829276999995,-5.600687399999998,-4.742750776000008,-3.8462552029999983,-4.463198392999999,-4.954824997999992,-6.468263761999992,-6.265829276999995,-5.600687399999998,-4.742750776000008,-3.8462552029999983,-4.463198392999999,-3.855894940000013,-6.044115317999996,-4.800589200000019,-6.41042533800001,-5.73564372300001,-5.244017118000016,-4.6559931399999925,2.062756374999992,-0.4159864450000157,-1.0621956619999935,-0.4639216660000045,0.19164311800000178,-0.367761876000003,0.722113371000006,-1.2261591950000081,-0.7921380790000114,0.5292150969999909,0.7124684579999894,-0.0977042929999925,-1.6891150520000053,-2.4799979750000034,0
2020-04-16,0.5205458169999986,-1.6676745609999841,-0.4241484430000071,-2.0339845809999986,-1.359202965999998,-0.8675763610000047,-0.27955238299998086,0.5205458169999986,-1.6676745609999841,-0.4241484430000071,-2.0339845809999986,-1.359202965999998,-0.8675763610000047,-0.27955238299998086,6.439197132000004,3.960454311999996,3.314245095000018,3.912519091000007,4.5680838750000134,4.008678881000009,5.098554128000018,3.1502815620000035,3.5843026780000002,4.905655854000003,5.088909215000001,4.278736464000019,2.6873257050000063,1.8964427820000083,-3.562578368000004,-1.9808125229999973,-4.671743442999997,-4.575294305999989,-3.5722232819999817,-3.1864267340000083,-3.437194489999996,1
2020-04-17,5.986129476000002,3.507386655999994,2.8611774390000164,3.4594514350000054,4.115016219000012,3.555611225000007,4.645486472000016,5.986129476000002,3.507386655999994,2.8611774390000164,3.4594514350000054,4.115016219000012,3.555611225000007,4.645486472000016,2.6972139060000018,3.1312350219999985,4.452588198000001,4.635841558999999,3.8256688080000174,2.2342580490000046,1.4433751260000065,-4.015646024000006,-2.433880178999999,-5.124811098999999,-5.028361961999991,-4.0252909379999835,-3.63949439000001,-3.8902621459999978,-1.1414617439999972,-1.5561930329999996,-1.37776212899999,-0.736375369000001,-0.736375369000001,-0.8906939880000095,-0.09981106499998305,1
2020-04-20,-3.8869002190000117,-3.452879103000015,-2.1315259270000126,-1.9482725660000142,-2.758445316999996,-4.349856076000009,-5.140738999000007,-3.8869002190000117,-3.452879103000015,-2.1315259270000126,-1.9482725660000142,-2.758445316999996,-4.349856076000009,-5.140738999000007,-10.59976014900002,-9.017994304000013,-11.708925224000012,-11.612476087000005,-10.609405062999997,-10.223608515000024,-10.474376271000011,-7.725575869000011,-8.140307158000013,-7.961876254000003,-7.3204894940000145,-7.3204894940000145,-7.474808113000023,-6.6839251899999965,-6.635700621000012,-4.668138228000004,-3.818324882000013,-3.9254798740000183,-6.0999256660000185,-5.815882957000014,-6.278838815,0
2020-04-21,-5.459021150000012,-3.8772553050000056,-6.568186225000005,-6.471737087999998,-5.46866606399999,-5.082869516000017,-5.333637272000004,-5.459021150000012,-3.8772553050000056,-6.568186225000005,-6.471737087999998,-5.46866606399999,-5.082869516000017,-5.333637272000004,-2.5848368700000037,-2.999568159000006,-2.8211372549999965,-2.1797504950000075,-2.1797504950000075,-2.334069114000016,-1.5431861909999895,-1.4949616220000053,0.4726007710000033,1.322414116999994,1.2152591249999887,-0.9591866670000115,-0.6751439580000067,-1.1380998159999933,-0.37615163399999574,-1.7939539470000057,-2.1218810119999887,-1.755374291999999,-1.5624760180000123,-0.5111804260000099,0.5786948219999886,1
2020-04-22,3.5300384109999925,3.11530712199999,3.2937380259999998,3.9351247859999887,3.9351247859999887,3.78080616699998,4.571689090000007,3.5300384109999925,3.11530712199999,3.2937380259999998,3.9351247859999887,3.9351247859999887,3.78080616699998,4.571689090000007,4.619913658999991,6.5874760519999995,7.43728939799999,7.330134405999985,5.155688613999985,5.4397313229999895,4.976775465000003,5.7387236470000005,4.320921333999991,3.9929942690000075,4.359500988999997,4.552399262999984,5.603694854999986,6.693570102999985,8.323560517000004,8.863675683999986,9.519529814999999,9.452015418999991,9.36521119599999,9.914971275999989,10.488457843999981,1
2020-04-23,0.6365643039999895,2.604126696999998,3.4539400429999887,3.3467850509999835,1.1723392589999833,1.456381967999988,0.9934261100000015,0.6365643039999895,2.604126696999998,3.4539400429999887,3.3467850509999835,1.1723392589999833,1.456381967999988,0.9934261100000015,1.755374291999999,0.33757197899998914,0.00964491400000611,0.37615163399999574,0.5690499079999825,1.620345499999985,2.7102207479999834,4.340211162000003,4.880326328999985,5.536180459999997,5.46866606399999,5.3818618409999885,5.931621920999987,6.50510848899998,9.857101793999988,8.12101733,6.896016841000005,6.143713572999985,7.060076823000003,7.3108445789999905,7.190476056999984,1
2020-04-24,1.1284549020000156,-0.2893474109999943,-0.6172744759999773,-0.2507677559999877,-0.05786948200000097,0.9934261100000015,2.083301358,1.1284549020000156,-0.2893474109999943,-0.6172744759999773,-0.2507677559999877,-0.05786948200000097,0.9934261100000015,2.083301358,3.7132917720000194,4.253406939000001,4.909261070000014,4.841746674000007,4.754942451000005,5.304702531000004,5.8781890989999965,9.230182404000004,7.494097940000017,6.269097451000022,5.516794183000002,6.433157433000019,6.683925189000007,6.563556667,9.799232312000015,9.673751984999996,10.484021185000017,10.65762963100002,11.313483762000004,10.792658423000006,11.419577813000018,1
2020-04-27,1.5238963640000236,2.0640115310000056,2.719865662000018,2.652351266000011,2.5655470430000094,3.115307123000008,3.6887936910000008,1.5238963640000236,2.0640115310000056,2.719865662000018,2.652351266000011,2.5655470430000094,3.115307123000008,3.6887936910000008,7.0407869960000085,5.304702532000022,4.079702043000026,3.327398775000006,4.243762025000024,4.494529781000011,4.3741612590000045,7.609836904000019,7.484356577,8.294625777000022,8.468234223000024,9.124088354000008,8.60326301500001,9.230182405000022,6.220969332999999,6.790019240000021,5.796593130000019,4.484884868000023,5.121449171000023,5.102159344,5.741810020000003,0
2020-04-28,3.4239443609999967,1.6878598970000098,0.4628594080000141,-0.28944386000000577,0.6269193900000118,0.8776871459999995,0.7573186239999927,3.4239443609999967,1.6878598970000098,0.4628594080000141,-0.28944386000000577,0.6269193900000118,0.8776871459999995,0.7573186239999927,3.9929942690000075,3.867513941999988,4.67778314200001,4.851391588000013,5.507245718999997,4.986420379999998,5.61333977000001,2.6041266979999875,3.173176605000009,2.1797504950000075,0.8680422330000113,1.5046065360000114,1.4853167089999886,2.124967384999991,-1.871113256000001,-2.1797504939999897,-2.8356046259999914,-3.626487548,-3.9061900449999882,-3.6650672030000067,-3.8193858219999868,0
