Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,targets
1999-03-11,0.21628199999999964,0.21628199999999964,-0.8651240000000016,0.37849400000000344,0.7569730000000021,0.4325449999999975,1.2976990000000015,0.13518100000000288,-0.40552499999999725,-1.9465029999999999,-0.513657000000002,1.0814129999999977,0.5947839999999971,2.2168729999999996,1.8924519999999987,1
1999-03-12,-1.0814060000000012,-1.0814060000000012,0.1622120000000038,0.5406910000000025,0.21626299999999787,1.0814170000000018,-0.08110099999999676,-0.6218069999999969,-2.1627849999999995,-0.7299390000000017,0.8651309999999981,0.37850199999999745,2.000591,1.676169999999999,1.0003010000000003,1
1999-03-15,1.243618000000005,1.243618000000005,1.6220970000000037,1.297668999999999,2.162823000000003,1.0003050000000044,0.4595990000000043,-1.0813789999999983,0.35146699999999953,1.9465369999999993,1.4599079999999987,3.081997000000001,2.7575760000000002,2.0817070000000015,3.0279349999999994,1
1999-03-16,0.3784789999999987,0.3784789999999987,0.054050999999994076,0.919204999999998,-0.24331300000000056,-0.7840190000000007,-2.3249970000000033,-0.8921510000000055,0.7029189999999943,0.21628999999999365,1.8383789999999962,1.5139579999999953,0.8380889999999965,1.7843169999999944,3.460483999999994,1
1999-03-17,-0.3244280000000046,-0.3244280000000046,0.5407259999999994,-0.6217919999999992,-1.1624979999999994,-2.703476000000002,-1.2706300000000041,0.3244399999999956,-0.16218900000000502,1.4598999999999975,1.1354789999999966,0.45960999999999785,1.4058379999999957,3.082004999999995,3.176636000000002,1
1999-03-18,0.865154000000004,0.865154000000004,-0.29736399999999463,-0.8380699999999948,-2.3790479999999974,-0.9462019999999995,0.6488680000000002,0.16223899999999958,1.7843280000000021,1.4599070000000012,0.7840380000000025,1.7302660000000003,3.406433,3.5010640000000066,3.0009190000000032,1
1999-03-19,-1.1625179999999986,-1.1625179999999986,-1.7032239999999987,-3.2442020000000014,-1.8113560000000035,-0.21628600000000375,-0.7029150000000044,0.9191739999999982,0.5947529999999972,-0.08111600000000152,0.8651119999999963,2.541278999999996,2.6359100000000026,2.1357649999999992,2.514248000000002,1
1999-03-22,-0.5407060000000001,-0.5407060000000001,-2.0816840000000028,-0.6488380000000049,0.9462319999999949,0.4596029999999942,2.0816919999999968,1.7572709999999958,1.081401999999997,2.027629999999995,3.7037969999999945,3.7984280000000012,3.298282999999998,3.6767660000000006,3.9741519999999966,1
1999-03-23,-1.5409780000000026,-1.5409780000000026,-0.10813200000000478,1.486937999999995,1.0003089999999943,2.622397999999997,2.297976999999996,1.6221079999999972,2.568335999999995,4.244502999999995,4.339134000000001,3.838988999999998,4.217472000000001,4.514857999999997,4.190432999999999,1
1999-03-24,1.4328459999999978,1.4328459999999978,3.0279159999999976,2.541286999999997,4.1633759999999995,3.8389549999999986,3.163086,4.109313999999998,5.785480999999997,5.880112000000004,5.379967000000001,5.758450000000003,6.055835999999999,5.731411000000001,5.082557999999999,1
1999-03-25,1.5950699999999998,1.5950699999999998,1.1084409999999991,2.7305300000000017,2.4061090000000007,1.730240000000002,2.676468,4.352634999999999,4.447266000000006,3.9471210000000028,4.3256040000000056,4.6229900000000015,4.2985650000000035,3.649712000000001,2.027638000000003,1
1999-03-26,-0.48662900000000064,-0.48662900000000064,1.135460000000002,0.811039000000001,0.13517000000000223,1.081398,2.7575649999999996,2.8521960000000064,2.352051000000003,2.730534000000006,3.0279200000000017,2.7034950000000038,2.054642000000001,0.4325680000000034,1.0543600000000026,0
1999-03-29,1.6220890000000026,1.6220890000000026,1.2976680000000016,0.6217990000000029,1.5680270000000007,3.2441940000000002,3.338825000000007,2.8386800000000036,3.2171630000000064,3.5145490000000024,3.1901240000000044,2.541271000000002,0.919197000000004,1.5409890000000033,0.1892390000000006,0
1999-03-30,-0.32442100000000096,-0.32442100000000096,-1.0002899999999997,-0.05406200000000183,1.6221049999999977,1.7167360000000045,1.216591000000001,1.5950740000000039,1.8924599999999998,1.5680350000000018,0.9191819999999993,-0.7028919999999985,-0.08109999999999928,-1.432850000000002,-3.5415840000000003,0
1999-03-31,-0.6758689999999987,-0.6758689999999987,0.27035899999999913,1.9465259999999986,2.0411570000000054,1.541012000000002,1.9194950000000048,2.2168810000000008,1.8924560000000028,1.2436030000000002,-0.37847099999999756,0.24332100000000167,-1.108429000000001,-3.2171629999999993,-2.2438959999999994,1
1999-04-01,0.9462279999999978,0.9462279999999978,2.6223949999999974,2.717026000000004,2.2168810000000008,2.5953640000000036,2.8927499999999995,2.5683250000000015,1.919471999999999,0.29739800000000116,0.9191900000000004,-0.4325600000000023,-2.5412940000000006,-1.5680270000000007,0.5947689999999994,1
1999-04-05,1.6761669999999995,1.6761669999999995,1.7707980000000063,1.270653000000003,1.6491360000000057,1.9465220000000016,1.6220970000000037,0.9732440000000011,-0.6488299999999967,-0.027037999999997453,-1.3787880000000001,-3.4875219999999985,-2.5142549999999986,-0.3514589999999984,0.8921470000000014,1
1999-04-06,0.09463100000000679,0.09463100000000679,-0.4055139999999966,-0.02703099999999381,0.2703550000000021,-0.054069999999995844,-0.7029229999999984,-2.324996999999996,-1.703204999999997,-3.0549549999999996,-5.163688999999998,-4.190421999999998,-2.027625999999998,-0.7840199999999982,-0.1622199999999978,1
1999-04-07,-0.5001450000000034,-0.5001450000000034,-0.1216620000000006,0.17572399999999533,-0.14870100000000264,-0.7975540000000052,-2.419628000000003,-1.7978360000000038,-3.1495860000000064,-5.258320000000005,-4.285053000000005,-2.1222570000000047,-0.878651000000005,-0.2568510000000046,0.8448219999999935,0
1999-04-08,0.3784830000000028,0.3784830000000028,0.6758689999999987,0.35144400000000076,-0.2974090000000018,-1.9194829999999996,-1.2976910000000004,-2.649441000000003,-4.758175000000001,-3.7849080000000015,-1.6221120000000013,-0.37850600000000156,0.2432939999999988,1.344966999999997,0.5947570000000013,0
1999-04-09,0.29738599999999593,0.29738599999999593,-0.027039000000002034,-0.6758920000000046,-2.2979660000000024,-1.6761740000000032,-3.027924000000006,-5.136658000000004,-4.163391000000004,-2.000595000000004,-0.7569890000000044,-0.135189000000004,0.9664839999999941,0.21627399999999852,-1.4328730000000007,0
1999-04-12,-0.32442499999999797,-0.32442499999999797,-0.9732780000000005,-2.5953519999999983,-1.973559999999999,-3.3253100000000018,-5.434044,-4.460777,-2.297981,-1.0543750000000003,-0.43257499999999993,0.6690979999999982,-0.08111199999999741,-1.7302589999999967,-2.1087339999999983,0
1999-04-13,-0.6488530000000026,-0.6488530000000026,-2.2709270000000004,-1.6491350000000011,-3.000885000000004,-5.109619000000002,-4.136352000000002,-1.973556000000002,-0.7299500000000023,-0.10815000000000197,0.9935229999999962,0.24331300000000056,-1.4058339999999987,-1.7843090000000004,-1.4869309999999984,0
1999-04-14,-1.6220739999999978,-1.6220739999999978,-1.0002819999999986,-2.3520320000000012,-4.460766,-3.4874989999999997,-1.3247029999999995,-0.08109699999999975,0.5407030000000006,1.6423759999999987,0.8921660000000031,-0.7569809999999961,-1.1354559999999978,-0.8380779999999959,-1.0813909999999964,0
1999-04-15,0.6217919999999992,0.6217919999999992,-0.7299580000000034,-2.8386920000000018,-1.8654250000000019,0.2973709999999983,1.540976999999998,2.1627769999999984,3.2644499999999965,2.514240000000001,0.8650930000000017,0.486618,0.7839960000000019,0.5406830000000014,-0.18926300000000396,0
1999-04-16,-1.3517500000000027,-1.3517500000000027,-3.460484000000001,-2.487217000000001,-0.32442100000000096,0.9191849999999988,1.5409849999999992,2.6426579999999973,1.8924480000000017,0.24330100000000243,-0.13517399999999924,0.16220400000000268,-0.08110899999999788,-0.8110550000000032,0.567740999999998,0
1999-04-19,-2.1087339999999983,-2.1087339999999983,-1.1354669999999984,1.0273290000000017,2.2709350000000015,2.892735000000002,3.994408,3.2441980000000044,1.595051000000005,1.2165760000000034,1.5139540000000054,1.2706410000000048,0.5406949999999995,1.9194910000000007,0.21628600000000375,1
1999-04-20,0.9732669999999999,0.9732669999999999,3.136063,4.379669,5.001469,6.103141999999998,5.352932000000003,3.7037850000000034,3.3253100000000018,3.6226880000000037,3.379375000000003,2.649428999999998,4.028224999999999,2.325020000000002,2.9738430000000022,1
1999-04-21,2.162796,2.162796,3.406402,4.028202,5.129874999999998,4.379665000000003,2.7305180000000036,2.352043000000002,2.649421000000004,2.4061080000000032,1.676161999999998,3.054957999999999,1.3517530000000022,2.0005760000000024,2.460200999999998,1
1999-04-22,1.2436059999999998,1.2436059999999998,1.8654060000000001,2.9670789999999982,2.2168690000000026,0.5677220000000034,0.18924700000000172,0.48662500000000364,0.24331200000000308,-0.48663400000000223,0.892161999999999,-0.811042999999998,-0.1622199999999978,0.2974049999999977,1.0273280000000042,1
1999-04-23,0.6218000000000004,0.6218000000000004,1.7234729999999985,0.9732630000000029,-0.6758839999999964,-1.054358999999998,-0.7569809999999961,-1.0002939999999967,-1.730240000000002,-0.35144400000000076,-2.0546489999999977,-1.4058259999999976,-0.9462010000000021,-0.21627799999999553,0.7569890000000044,0
1999-04-26,1.1016729999999981,1.1016729999999981,0.3514630000000025,-1.2976839999999967,-1.6761589999999984,-1.3787809999999965,-1.622093999999997,-2.3520400000000024,-0.9732440000000011,-2.676448999999998,-2.027625999999998,-1.5680010000000024,-0.8380779999999959,0.135189000000004,-0.7569769999999991,0
