ticker,date,adj_close,dividend
DSI,2006-11-17,20.2666068052,0.0
DSI,2006-11-20,20.2666068052,0.0
DSI,2006-11-21,20.286652905,0.0
DSI,2006-11-22,20.3467912041,0.0
DSI,2006-11-24,20.3467912041,0.0
DSI,2006-11-27,20.0180351689,0.0
DSI,2006-11-28,20.0180351689,0.0
DSI,2006-11-29,20.2064685061,0.0
DSI,2006-11-30,20.286652905,0.0
DSI,2006-12-01,20.1383117671,0.0
DSI,2006-12-04,20.1383117671,0.0
DSI,2006-12-05,20.4630585824,0.0
DSI,2006-12-06,20.4670678023,0.0
DSI,2006-12-07,20.4109387232,0.0
DSI,2006-12-08,20.4470217026,0.0
DSI,2006-12-11,20.4750862422,0.0
DSI,2006-12-12,20.4750862422,0.0
DSI,2006-12-13,20.4750862422,0.0
DSI,2006-12-14,20.6394642598,0.0
DSI,2006-12-15,20.699602559,0.0
DSI,2006-12-18,20.6474826997,0.0
DSI,2006-12-19,20.5793259607,0.0
DSI,2006-12-20,20.5812632158,0.1048
DSI,2006-12-21,20.5892980638,0.0
DSI,2006-12-22,20.4286011033,0.0
DSI,2006-12-26,20.4286011033,0.0
DSI,2006-12-27,20.5611760957,0.0
DSI,2006-12-28,20.5772457918,0.0
DSI,2006-12-29,20.5491238237,0.0
DSI,2007-01-03,20.5089495836,0.0
DSI,2007-01-04,20.637507152,0.0
DSI,2007-01-05,20.4687753434,0.0
DSI,2007-01-08,20.5290367036,0.0
DSI,2007-01-09,20.5009147355,0.0
DSI,2007-01-10,20.5892980638,0.0
DSI,2007-01-11,20.7499950243,0.0
DSI,2007-01-12,20.8182912325,0.0
DSI,2007-01-16,20.8504306246,0.0
DSI,2007-01-17,20.7740995684,0.0
DSI,2007-01-18,20.7540124483,0.0
DSI,2007-01-19,20.7740995684,0.0
DSI,2007-01-22,20.6816988161,0.0
DSI,2007-01-23,20.7017859362,0.0
DSI,2007-01-24,20.8705177447,0.0
DSI,2007-01-25,20.6937510881,0.0
DSI,2007-01-26,20.6174200319,0.0
DSI,2007-01-29,20.6696465441,0.0
DSI,2007-01-30,20.7459776003,0.0
DSI,2007-01-31,20.8986397128,0.0
DSI,2007-02-01,20.9187268328,0.0
DSI,2007-02-02,20.9990753131,0.0
DSI,2007-02-05,20.978988193,0.0
DSI,2007-02-06,20.9508662249,0.0
DSI,2007-02-07,20.978988193,0.0
DSI,2007-02-08,20.9589010729,0.0
DSI,2007-02-09,20.8303435045,0.0
DSI,2007-02-12,20.7901692644,0.0
DSI,2007-02-13,20.8825700167,0.0
DSI,2007-02-14,21.1155806094,0.0
DSI,2007-02-15,21.1477200015,0.0
DSI,2007-02-16,21.1075457614,0.0
DSI,2007-02-20,21.1557548496,0.0
DSI,2007-02-21,21.1597722736,0.0
DSI,2007-02-22,21.1075457614,0.0
DSI,2007-02-23,21.0513018252,0.0
DSI,2007-02-26,20.962918497,0.0
DSI,2007-02-27,20.2679041428,0.0
DSI,2007-02-28,20.4286011033,0.0
DSI,2007-03-01,20.328165503,0.0
DSI,2007-03-02,20.1433639984,0.0
DSI,2007-03-05,19.9706147659,0.0
DSI,2007-03-06,20.2156776306,0.0
DSI,2007-03-07,20.1353291504,0.0
DSI,2007-03-08,20.2598692948,0.0
DSI,2007-03-09,20.2638867188,0.0
DSI,2007-03-12,20.3000435349,0.0
DSI,2007-03-13,19.9665973419,0.0
DSI,2007-03-14,20.010789006,0.0
DSI,2007-03-15,20.1313117264,0.0
DSI,2007-03-16,20.0469458221,0.0
DSI,2007-03-19,20.2237124787,0.0
DSI,2007-03-20,20.328165503,0.0
DSI,2007-03-21,20.6776813921,0.0
DSI,2007-03-22,20.7058033602,0.0
DSI,2007-03-23,20.6998985503,0.1753
DSI,2007-03-26,20.635400327,0.0
DSI,2007-03-27,20.5467152699,0.0
DSI,2007-03-28,20.3653140168,0.0
DSI,2007-03-29,20.3733762947,0.0
DSI,2007-03-30,20.4136876843,0.0
DSI,2007-04-02,20.3895008506,0.0
DSI,2007-04-03,20.5870266595,0.0
DSI,2007-04-04,20.6555560218,0.0
DSI,2007-04-05,20.7321073506,0.0
DSI,2007-04-09,20.7523033568,0.0
DSI,2007-04-10,20.7684279126,0.0
DSI,2007-04-11,20.6515248829,0.0
DSI,2007-04-12,20.7523033568,0.0
DSI,2007-04-13,20.8446164389,0.0
DSI,2007-04-16,21.0747944735,0.0
DSI,2007-04-17,21.1513861137,0.0
DSI,2007-04-18,21.2320088928,0.0
DSI,2007-04-19,21.219915476,0.0
DSI,2007-04-20,21.3448807837,0.0
DSI,2007-04-23,21.3448807837,0.0
DSI,2007-04-24,21.2803825603,0.0
DSI,2007-04-25,21.506126342,0.0
DSI,2007-04-26,21.5706245653,0.0
DSI,2007-04-27,21.5182197589,0.0
DSI,2007-04-30,21.3650364785,0.0
DSI,2007-05-01,21.4061540958,0.0
DSI,2007-05-02,21.5948113991,0.0
DSI,2007-05-03,21.6673719003,0.0
DSI,2007-05-04,21.695589873,0.0
DSI,2007-05-07,21.7479946795,0.0
DSI,2007-05-08,21.7157455678,0.0
DSI,2007-05-09,21.8124929028,0.0
DSI,2007-05-10,21.506126342,0.0
DSI,2007-05-11,21.6633407614,0.0
DSI,2007-05-14,21.6270605107,0.0
DSI,2007-05-15,21.5706245653,0.0
DSI,2007-05-16,21.7520258184,0.0
DSI,2007-05-17,21.7520258184,0.0
