ticker,date,adj_close,dividend
ISVL,2021-03-25,34.2377688581,0.0
ISVL,2021-03-26,34.7200888803,0.0
ISVL,2021-03-29,34.4581700379,0.0
ISVL,2021-03-30,34.3684799679,0.0
ISVL,2021-03-31,34.316632552,0.0
ISVL,2021-04-01,34.7488930002,0.0
ISVL,2021-04-05,35.1797629047,0.0
ISVL,2021-04-06,34.9810144771,0.0
ISVL,2021-04-07,35.162877731,0.0
ISVL,2021-04-08,35.2392583111,0.0
ISVL,2021-04-09,35.3481180196,0.0
ISVL,2021-04-12,35.2141291995,0.0
ISVL,2021-04-13,35.5051501355,0.0
ISVL,2021-04-14,35.5215386865,0.0
ISVL,2021-04-15,35.8030244655,0.0
ISVL,2021-04-16,36.0779548242,0.0
ISVL,2021-04-19,36.004454656,0.0
ISVL,2021-04-20,35.6078517218,0.0
ISVL,2021-04-21,35.8412644179,0.0
ISVL,2021-04-22,35.6028854942,0.0
ISVL,2021-04-23,35.9852850176,0.0
ISVL,2021-04-26,36.2037990309,0.0
ISVL,2021-04-27,36.0349472934,0.0
ISVL,2021-04-28,36.0945420243,0.0
ISVL,2021-04-29,36.0635527642,0.0
ISVL,2021-04-30,35.5848084258,0.0
ISVL,2021-05-03,36.1446015982,0.0
ISVL,2021-05-04,35.7742203456,0.0
ISVL,2021-05-05,36.1372515814,0.0
ISVL,2021-05-06,36.5003821418,0.0
ISVL,2021-05-07,37.0248157739,0.0
ISVL,2021-05-10,36.9545933159,0.0
ISVL,2021-05-11,36.6110296922,0.0
ISVL,2021-05-12,35.9654201073,0.0
ISVL,2021-05-13,36.0776568505,0.0
ISVL,2021-05-14,36.6124202359,0.0
ISVL,2021-05-17,36.6530439775,0.0
ISVL,2021-05-18,36.8394761607,0.0
ISVL,2021-05-19,36.4157576239,0.0
ISVL,2021-05-20,36.8319274948,0.0
ISVL,2021-05-21,36.7940848407,0.0
ISVL,2021-05-24,37.0688165502,0.0
ISVL,2021-05-25,36.8405687308,0.0
ISVL,2021-05-26,36.8067983833,0.0
ISVL,2021-05-27,36.9507196584,0.0
ISVL,2021-05-28,37.0182603535,0.0
ISVL,2021-06-01,37.2979582905,0.0
ISVL,2021-06-02,37.410592332,0.0
ISVL,2021-06-03,37.094541609,0.0
