ticker,date,adj_close,dividend
IGF,2007-12-12,31.7513935308,0.0
IGF,2007-12-13,31.7767895665,0.0
IGF,2007-12-14,31.8212326288,0.0
IGF,2007-12-17,31.345056961,0.0
IGF,2007-12-18,31.1228416493,0.0
IGF,2007-12-19,30.9323713822,0.0
IGF,2007-12-20,31.1101436315,0.0
IGF,2007-12-21,31.6371113706,0.0
IGF,2007-12-24,31.6436933881,0.1804
IGF,2007-12-26,31.7329023505,0.0
IGF,2007-12-27,31.7010420068,0.0
IGF,2007-12-28,31.771134763,0.0
IGF,2007-12-31,32.1024823377,0.0
IGF,2008-01-02,32.8479506602,0.0
IGF,2008-01-03,32.5166668062,0.0
IGF,2008-01-04,31.3888106383,0.0
IGF,2008-01-07,31.1530440947,0.0
IGF,2008-01-08,31.1339278885,0.0
IGF,2008-01-09,31.3442061571,0.0
IGF,2008-01-10,31.3888106383,0.0
IGF,2008-01-11,30.8917892762,0.0
IGF,2008-01-14,31.1275558197,0.0
IGF,2008-01-15,30.6687668701,0.0
IGF,2008-01-16,29.9487231019,0.0
IGF,2008-01-17,29.4007251898,0.0
IGF,2008-01-18,29.4070972586,0.0
IGF,2008-01-22,28.0817069596,0.0
IGF,2008-01-23,27.1258966478,0.0
IGF,2008-01-24,28.0434745471,0.0
IGF,2008-01-25,28.3684500531,0.0
IGF,2008-01-28,28.5341238405,0.0
IGF,2008-01-29,28.8017507278,0.0
IGF,2008-01-30,29.0884301006,0.0
IGF,2008-01-31,29.4452659503,0.0
IGF,2008-02-01,29.5600906291,0.0
IGF,2008-02-04,29.9232348269,0.0
IGF,2008-02-05,29.0120289964,0.0
IGF,2008-02-06,28.8336110715,0.0
IGF,2008-02-07,28.6169607342,0.0
IGF,2008-02-08,28.8462914883,0.0
IGF,2008-02-11,28.820866934,0.0
IGF,2008-02-12,29.5855151834,0.0
IGF,2008-02-13,29.5727710459,0.0
IGF,2008-02-14,29.8149096582,0.0
IGF,2008-02-15,29.6046313897,0.0
IGF,2008-02-19,29.9933275831,0.0
IGF,2008-02-20,29.5026782897,0.0
IGF,2008-02-21,29.3115162274,0.0
IGF,2008-02-22,29.470817946,0.0
IGF,2008-02-25,29.7065844896,0.0
IGF,2008-02-26,29.795793452,0.0
IGF,2008-02-27,30.0697924081,0.0
IGF,2008-02-28,29.821281727,0.0
IGF,2008-02-29,29.1457787193,0.0
IGF,2008-03-03,29.7320727646,0.0
IGF,2008-03-04,28.9215456202,0.0
IGF,2008-03-05,29.0821217526,0.0
IGF,2008-03-06,28.7762624528,0.0
IGF,2008-03-07,28.4831472905,0.0
IGF,2008-03-10,28.196404197,0.0
IGF,2008-03-11,29.5855151834,0.0
IGF,2008-03-12,29.1012379588,0.0
IGF,2008-03-13,29.2095631275,0.0
IGF,2008-03-14,28.7762624528,0.0
IGF,2008-03-17,28.4767752218,0.0
IGF,2008-03-18,29.7257006958,0.0
IGF,2008-03-19,28.0753348908,0.0
IGF,2008-03-20,28.2664969532,0.0
IGF,2008-03-24,28.5404959092,0.0
IGF,2008-03-25,28.820866934,0.0
IGF,2008-03-26,28.6743093529,0.0
IGF,2008-03-27,28.6743093529,0.0
IGF,2008-03-28,28.7379663196,0.0
IGF,2008-03-31,28.6934255591,0.0
IGF,2008-04-01,28.9801686526,0.0
IGF,2008-04-02,29.1777027837,0.0
IGF,2008-04-03,29.5026782897,0.0
IGF,2008-04-04,29.5663989772,0.0
IGF,2008-04-07,29.6173755272,0.0
IGF,2008-04-08,29.496306221,0.0
IGF,2008-04-09,29.2477955399,0.0
IGF,2008-04-10,29.14584244,0.0
IGF,2008-04-11,28.8654714152,0.0
IGF,2008-04-14,28.8654714152,0.0
IGF,2008-04-15,29.0502614088,0.0
IGF,2008-04-16,29.8977465519,0.0
IGF,2008-04-17,29.6938403521,0.0
IGF,2008-04-18,29.821281727,0.0
IGF,2008-04-21,29.821281727,0.0
IGF,2008-04-22,29.7257006958,0.0
IGF,2008-04-23,29.9487231019,0.0
IGF,2008-04-24,30.0443041331,0.0
IGF,2008-04-25,29.9487231019,0.0
IGF,2008-04-28,29.9933275831,0.0
IGF,2008-04-29,29.7575610395,0.0
IGF,2008-04-30,29.9359789644,0.0
IGF,2008-05-01,30.1080248205,0.0
IGF,2008-05-02,30.1398851642,0.0
IGF,2008-05-05,30.1335130955,0.0
IGF,2008-05-06,30.3820237766,0.0
IGF,2008-05-07,29.7894213833,0.0
IGF,2008-05-08,30.0965550968,0.0
IGF,2008-05-09,30.0889086143,0.0
IGF,2008-05-12,30.3629075703,0.0
IGF,2008-05-13,30.3629075703,0.0
IGF,2008-05-14,30.3374192953,0.0
IGF,2008-05-15,30.5859299764,0.0
IGF,2008-05-16,30.77071997,0.0
IGF,2008-05-19,30.8726730699,0.0
IGF,2008-05-20,30.8726730699,0.0
IGF,2008-05-21,30.9363937574,0.0
IGF,2008-05-22,31.0001144448,0.0
IGF,2008-05-23,30.5731858389,0.0
IGF,2008-05-27,30.522209289,0.0
IGF,2008-05-28,30.5731858389,0.0
IGF,2008-05-29,30.5604417014,0.0
IGF,2008-05-30,30.5923020451,0.0
IGF,2008-06-02,30.3820237766,0.0
IGF,2008-06-03,30.2354661954,0.0
IGF,2008-06-04,30.2036058517,0.0
IGF,2008-06-05,30.5413254952,0.0
IGF,2008-06-06,29.9359789644,0.0
IGF,2008-06-09,30.1398851642,0.0
IGF,2008-06-10,29.6237475959,0.0
IGF,2008-06-11,29.3051441586,0.0
IGF,2008-06-12,29.0184010651,0.0
IGF,2008-06-13,29.0566334776,0.0
IGF,2008-06-16,29.2796558837,0.0
IGF,2008-06-17,29.4325855335,0.0
IGF,2008-06-18,29.2732838149,0.0
IGF,2008-06-19,29.4389576023,0.0
IGF,2008-06-20,28.4831472905,0.0
IGF,2008-06-23,28.715405373,0.3745
IGF,2008-06-24,28.2913246493,0.0
IGF,2008-06-25,28.5354923387,0.0
IGF,2008-06-26,28.0728588218,0.0
IGF,2008-06-27,28.1306880115,0.0
IGF,2008-06-30,28.4583867526,0.0
IGF,2008-07-01,28.2206445286,0.0
IGF,2008-07-02,27.9379240461,0.0
IGF,2008-07-03,27.7837128738,0.0
IGF,2008-07-07,27.6616290291,0.0
IGF,2008-07-08,27.610225305,0.0
IGF,2008-07-09,27.535689905,0.0
IGF,2008-07-10,27.6809054256,0.0
IGF,2008-07-11,27.333930288,0.0
IGF,2008-07-14,27.3853340121,0.0
IGF,2008-07-15,26.9034240987,0.0
IGF,2008-07-16,26.9612532883,0.0
IGF,2008-07-17,27.1443790554,0.0
IGF,2008-07-18,27.2311228398,0.0
IGF,2008-07-21,27.6487780981,0.0
IGF,2008-07-22,27.9186476496,0.0
IGF,2008-07-23,27.623076236,0.0
IGF,2008-07-24,27.1861445812,0.0
IGF,2008-07-25,27.3789085466,0.0
IGF,2008-07-28,27.057635271,0.0
IGF,2008-07-29,27.3210793569,0.0
IGF,2008-07-30,27.5780979774,0.0
IGF,2008-07-31,27.2696756328,0.0
