ticker,date,adj_close,dividend
IDEV,2017-03-23,45.282443133,0.0
IDEV,2017-03-24,45.5057293418,0.0
IDEV,2017-03-27,45.4878664451,0.0
IDEV,2017-03-28,45.4878664451,0.0
IDEV,2017-03-29,45.7468784472,0.0
IDEV,2017-03-30,45.7468784472,0.0
IDEV,2017-03-31,45.639701067,0.0
IDEV,2017-04-03,45.3572886702,0.0
IDEV,2017-04-04,45.3572886702,0.0
IDEV,2017-04-05,45.4967978934,0.0
IDEV,2017-04-06,45.4967978934,0.0
IDEV,2017-04-07,45.4967978934,0.0
IDEV,2017-04-10,45.3985519616,0.0
IDEV,2017-04-11,45.3985519616,0.0
IDEV,2017-04-12,45.5593180319,0.0
IDEV,2017-04-13,45.371668302,0.0
IDEV,2017-04-17,45.5861123769,0.0
IDEV,2017-04-18,45.2913745814,0.0
IDEV,2017-04-19,45.4432092033,0.0
IDEV,2017-04-20,45.5860230624,0.0
IDEV,2017-04-21,45.5057293418,0.0
IDEV,2017-04-24,46.5238251391,0.0
IDEV,2017-04-25,46.5238251391,0.0
IDEV,2017-04-26,46.5238251391,0.0
IDEV,2017-04-27,46.5238251391,0.0
IDEV,2017-04-28,46.7614909797,0.0
IDEV,2017-05-01,46.927615919,0.0
IDEV,2017-05-02,47.1124968999,0.0
IDEV,2017-05-03,47.1124968999,0.0
IDEV,2017-05-04,47.2384303216,0.0
IDEV,2017-05-05,47.7743172226,0.0
IDEV,2017-05-08,47.5510310138,0.0
IDEV,2017-05-09,47.3545391501,0.0
IDEV,2017-05-10,47.452785082,0.0
IDEV,2017-05-11,47.3277448051,0.0
IDEV,2017-05-12,47.5510310138,0.0
IDEV,2017-05-15,47.5510310138,0.0
IDEV,2017-05-16,48.0958493632,0.0
IDEV,2017-05-17,47.5599624622,0.0
IDEV,2017-05-18,47.6357011442,0.0
IDEV,2017-05-19,48.1583695016,0.0
IDEV,2017-05-22,48.2744783302,0.0
IDEV,2017-05-23,48.2655468818,0.0
IDEV,2017-05-24,48.372724262,0.0
IDEV,2017-05-25,48.3102041236,0.0
IDEV,2017-05-26,48.16730095,0.0
IDEV,2017-05-30,48.1583695016,0.0
IDEV,2017-05-31,48.2119581917,0.0
IDEV,2017-06-01,48.5602846774,0.0
IDEV,2017-06-02,49.0068570948,0.0
IDEV,2017-06-05,48.8460910245,0.0
IDEV,2017-06-06,48.7030985365,0.0
IDEV,2017-06-07,48.7030985365,0.0
IDEV,2017-06-08,48.4709701939,0.0
IDEV,2017-06-09,48.3637928137,0.0
IDEV,2017-06-12,48.194095295,0.0
IDEV,2017-06-13,48.6183390916,0.0
IDEV,2017-06-14,48.4709701939,0.0
IDEV,2017-06-15,48.0690550181,0.0
IDEV,2017-06-16,48.0690550181,0.0
IDEV,2017-06-19,48.6228048158,0.0
IDEV,2017-06-20,48.5133552751,0.6775
IDEV,2017-06-21,48.2082927335,0.0
IDEV,2017-06-22,48.2872490332,0.0
IDEV,2017-06-23,48.3963226843,0.0
IDEV,2017-06-26,48.3963226843,0.0
IDEV,2017-06-27,48.4862225261,0.0
IDEV,2017-06-28,48.8299040139,0.0
IDEV,2017-06-29,48.4229127784,0.0
IDEV,2017-06-30,48.4862225261,0.0
IDEV,2017-07-03,49.2911607475,0.0
IDEV,2017-07-05,49.2911607475,0.0
IDEV,2017-07-06,48.1334967887,0.0
IDEV,2017-07-07,48.2239392854,0.0
IDEV,2017-07-10,48.2058507861,0.0
IDEV,2017-07-11,48.2434748647,0.0
IDEV,2017-07-12,48.8389482636,0.0
IDEV,2017-07-13,48.8479925132,0.0
IDEV,2017-07-14,49.3182934965,0.0
IDEV,2017-07-17,49.3182934965,0.0
IDEV,2017-07-18,49.2368952494,0.0
IDEV,2017-07-19,49.5127448646,0.0
IDEV,2017-07-20,49.7318870343,0.0
IDEV,2017-07-21,49.4901342404,0.0
IDEV,2017-07-24,49.4176898005,0.0
IDEV,2017-07-25,49.4966461002,0.0
IDEV,2017-07-26,49.5534439882,0.0
IDEV,2017-07-27,49.6257979856,0.0
IDEV,2017-07-28,49.6529307346,0.0
IDEV,2017-07-31,49.8338157282,0.0
IDEV,2017-08-01,50.1141874682,0.0
IDEV,2017-08-02,50.1141874682,0.0
IDEV,2017-08-03,50.06571029,0.0
IDEV,2017-08-04,50.1215133105,0.0
IDEV,2017-08-07,50.0689662198,0.0
IDEV,2017-08-08,49.9166610553,0.0
IDEV,2017-08-09,49.8193449287,0.0
IDEV,2017-08-10,49.0921872546,0.0
IDEV,2017-08-11,49.1825393089,0.0
IDEV,2017-08-14,49.5623977953,0.0
IDEV,2017-08-15,49.3725589946,0.0
IDEV,2017-08-16,49.6980615405,0.0
IDEV,2017-08-17,49.191674001,0.0
IDEV,2017-08-18,49.3273377462,0.0
IDEV,2017-08-21,49.2860959677,0.0
IDEV,2017-08-22,49.4828988407,0.0
IDEV,2017-08-23,49.5357172588,0.0
IDEV,2017-08-24,49.4635441464,0.0
IDEV,2017-08-25,49.7614617308,0.0
IDEV,2017-08-28,49.7343289817,0.0
IDEV,2017-08-29,49.5624882378,0.0
IDEV,2017-08-30,49.458750694,0.0
IDEV,2017-08-31,49.9152139753,0.0
IDEV,2017-09-01,50.0011343473,0.0
IDEV,2017-09-05,49.8500953776,0.0
IDEV,2017-09-06,50.0960989689,0.0
IDEV,2017-09-07,50.3312494605,0.0
IDEV,2017-09-08,50.4126477076,0.0
IDEV,2017-09-11,50.8377274425,0.0
IDEV,2017-09-12,50.8286831928,0.0
IDEV,2017-09-13,50.6116212005,0.0
IDEV,2017-09-14,50.6930194477,0.0
IDEV,2017-09-15,50.8015504438,0.0
IDEV,2017-09-18,50.8105946935,0.0
IDEV,2017-09-19,51.0819221838,0.0
IDEV,2017-09-20,50.9021225002,0.0
IDEV,2017-09-21,50.9191256896,0.0
IDEV,2017-09-22,51.0006143792,0.0
IDEV,2017-09-25,50.8220808906,0.0
IDEV,2017-09-26,50.6297096999,0.0
IDEV,2017-09-27,50.7291964464,0.0
IDEV,2017-09-28,50.9010371903,0.0
IDEV,2017-09-29,50.8919929406,0.0
IDEV,2017-10-02,50.8196389431,0.0
IDEV,2017-10-03,50.9733911877,0.0
IDEV,2017-10-04,50.9733911877,0.0
IDEV,2017-10-05,51.0186124361,0.0
IDEV,2017-10-06,50.9553026883,0.0
IDEV,2017-10-09,50.9553026883,0.0
IDEV,2017-10-10,51.2989841761,0.0
IDEV,2017-10-11,51.5250904181,0.0
IDEV,2017-10-12,51.570221224,0.0
IDEV,2017-10-13,51.8417295993,0.0
IDEV,2017-10-16,51.7964179084,0.0
IDEV,2017-10-17,51.5884001658,0.0
IDEV,2017-10-18,51.7331081607,0.0
IDEV,2017-10-19,51.5341346677,0.0
IDEV,2017-10-20,51.5884001658,0.0
IDEV,2017-10-23,51.469920495,0.0
IDEV,2017-10-24,51.6155329149,0.0
IDEV,2017-10-25,51.3433009995,0.0
IDEV,2017-10-26,51.3442054245,0.0
IDEV,2017-10-27,51.4256036716,0.0
IDEV,2017-10-30,51.6336214142,0.0
IDEV,2017-10-31,51.9682586523,0.0
IDEV,2017-11-01,51.9139931542,0.0
IDEV,2017-11-02,51.977302902,0.0
IDEV,2017-11-03,52.004435651,0.0
IDEV,2017-11-06,52.0587011491,0.0
IDEV,2017-11-07,51.950170153,0.0
IDEV,2017-11-08,52.1220108968,0.0
IDEV,2017-11-09,51.8416391568,0.0
IDEV,2017-11-10,51.696931162,0.0
IDEV,2017-11-13,51.3984709226,0.0
IDEV,2017-11-14,51.3984709226,0.0
IDEV,2017-11-15,51.19045318,0.0
IDEV,2017-11-16,51.6064886652,0.0
IDEV,2017-11-17,51.4346479213,0.0
IDEV,2017-11-20,51.5522231671,0.0
IDEV,2017-11-21,51.9230374039,0.0
IDEV,2017-11-22,52.1039223975,0.0
IDEV,2017-11-24,52.4656923846,0.0
IDEV,2017-11-27,52.1943648943,0.0
IDEV,2017-11-28,52.3662056382,0.0
IDEV,2017-11-29,52.1762763949,0.0
IDEV,2017-11-30,52.2667188917,0.0
IDEV,2017-12-01,52.2079312688,0.0
IDEV,2017-12-04,51.9320816536,0.0
IDEV,2017-12-05,51.9411259033,0.0
IDEV,2017-12-06,51.7783294091,0.0
IDEV,2017-12-07,51.8416391568,0.0
IDEV,2017-12-08,52.1762763949,0.0
IDEV,2017-12-11,52.2395861427,0.0
IDEV,2017-12-12,52.1400993962,0.0
IDEV,2017-12-13,52.3481171388,0.0
IDEV,2017-12-14,52.1672321452,0.0
IDEV,2017-12-15,52.0858338981,0.0
IDEV,2017-12-18,52.7551083743,0.0
IDEV,2017-12-19,52.6693182396,0.2251
IDEV,2017-12-20,52.5785247243,0.0
IDEV,2017-12-21,52.8236672156,0.0
IDEV,2017-12-22,52.7691911064,0.0
IDEV,2017-12-26,52.8872226764,0.0
IDEV,2017-12-27,52.9689368402,0.0
IDEV,2017-12-28,53.0234129493,0.0
IDEV,2017-12-29,53.1142064647,0.0
IDEV,2018-01-02,53.38295527,0.0
IDEV,2018-01-03,53.6408088536,0.0
IDEV,2018-01-04,54.2854428124,0.0
IDEV,2018-01-05,54.5487440068,0.0
IDEV,2018-01-08,54.4779250648,0.0
IDEV,2018-01-09,54.5941407645,0.0
IDEV,2018-01-10,54.4225410205,0.0
IDEV,2018-01-11,54.8029658497,0.0
IDEV,2018-01-12,55.3204888871,0.0
IDEV,2018-01-16,55.3658856447,0.0
IDEV,2018-01-17,55.6201074876,0.0
IDEV,2018-01-18,55.5111552692,0.0
IDEV,2018-01-19,55.7217962248,0.0
IDEV,2018-01-22,55.9878212247,0.0
IDEV,2018-01-23,56.2556620949,0.0
IDEV,2018-01-24,56.428169774,0.0
IDEV,2018-01-25,56.1648685796,0.0
IDEV,2018-01-26,56.718709023,0.0
IDEV,2018-01-29,56.2284240403,0.0
IDEV,2018-01-30,55.7835358152,0.0
IDEV,2018-01-31,55.6745835968,0.0
IDEV,2018-02-01,55.7926151667,0.0
IDEV,2018-02-02,54.5487440068,0.0
IDEV,2018-02-05,52.3878583421,0.0
IDEV,2018-02-06,53.5500153382,0.0
IDEV,2018-02-07,52.9507781371,0.0
IDEV,2018-02-08,51.5797960557,0.0
IDEV,2018-02-09,51.8385575744,0.0
IDEV,2018-02-12,52.5422073181,0.0
IDEV,2018-02-13,52.3969376936,0.0
