ticker,date,adj_close,dividend
EXI,2006-09-27,39.3006966408,0.0
EXI,2006-09-28,39.4528774603,0.0
EXI,2006-09-29,39.4528774603,0.0
EXI,2006-10-02,39.559404034,0.0
EXI,2006-10-03,39.559404034,0.0
EXI,2006-10-04,39.4528774603,0.0
EXI,2006-10-05,40.175736353,0.0
EXI,2006-10-06,40.175736353,0.0
EXI,2006-10-09,40.175736353,0.0
EXI,2006-10-10,40.175736353,0.0
EXI,2006-10-11,39.9094199189,0.0
EXI,2006-10-12,39.9094199189,0.0
EXI,2006-10-13,39.9094199189,0.0
EXI,2006-10-16,39.9094199189,0.0
EXI,2006-10-17,40.3811804594,0.0
EXI,2006-10-18,40.2974810087,0.0
EXI,2006-10-19,40.3507442955,0.0
EXI,2006-10-20,40.3811804594,0.0
EXI,2006-10-23,40.510534156,0.0
EXI,2006-10-24,40.510534156,0.0
EXI,2006-10-25,40.6322788116,0.0
EXI,2006-10-26,40.7083692214,0.0
EXI,2006-10-27,40.4724889511,0.0
EXI,2006-10-30,40.502925115,0.0
EXI,2006-10-31,40.5561884018,0.0
EXI,2006-11-01,40.2822629267,0.0
EXI,2006-11-02,40.2442177218,0.0
EXI,2006-11-03,40.1681273121,0.0
EXI,2006-11-06,40.5637974428,0.0
EXI,2006-11-07,40.822504836,0.0
EXI,2006-11-08,40.9138133277,0.0
EXI,2006-11-09,40.7007601804,0.0
EXI,2006-11-10,40.8681590819,0.0
EXI,2006-11-13,40.8985952458,0.0
EXI,2006-11-14,41.1040393521,0.0
EXI,2006-11-15,41.4007919502,0.0
EXI,2006-11-16,41.4007919502,0.0
EXI,2006-11-17,41.469273319,0.0
EXI,2006-11-20,41.2410020897,0.0
EXI,2006-11-21,41.3703557863,0.0
EXI,2006-11-22,41.6671083843,0.0
EXI,2006-11-24,41.6062360565,0.0
EXI,2006-11-27,41.0279489424,0.0
EXI,2006-11-28,40.9899037375,0.0
EXI,2006-11-29,41.43046721,0.0
EXI,2006-11-30,41.766025917,0.0
EXI,2006-12-01,41.5225366058,0.0
EXI,2006-12-04,41.7355897531,0.0
EXI,2006-12-05,42.1464779658,0.0
EXI,2006-12-06,42.0703875561,0.0
EXI,2006-12-07,42.1312598839,0.0
EXI,2006-12-08,42.0475604331,0.0
EXI,2006-12-11,42.1693050887,0.0
EXI,2006-12-12,42.1845231707,0.0
EXI,2006-12-13,42.1921322117,0.0
EXI,2006-12-14,42.3899672771,0.0
EXI,2006-12-15,42.5801933014,0.0
EXI,2006-12-18,42.3290949492,0.0
EXI,2006-12-19,42.3290949492,0.0
EXI,2006-12-20,42.6410656293,0.0
EXI,2006-12-21,42.7003948436,0.288
EXI,2006-12-22,42.4709461878,0.0
